index,_,lat,lon,ADM1_EN,ADM2_EN
31,61753,24.77000000000018,125.35500000000042, Okinawa,Miyakojima City
32,62332,24.815000000000182,125.1900000000004, Okinawa,Miyakojima City
33,62334,24.815000000000182,125.30000000000041, Okinawa,Miyakojima City
34,62916,24.860000000000184,125.30000000000041, Okinawa,Miyakojima City
35,75828,25.85000000000022,131.24000000000115, Okinawa,Minamidaito-son
36,76993,25.940000000000225,131.29500000000115, Okinawa,Kitadaito-son
37,79255,26.120000000000232,127.6650000000007, Okinawa,Itoman City
38,79256,26.120000000000232,127.72000000000071, Okinawa,Yaese-cho
39,79838,26.165000000000234,127.72000000000071, Okinawa,Yaese-cho
40,79837,26.165000000000234,127.6650000000007, Okinawa,Tomigusuku City
41,79839,26.165000000000234,127.77500000000072, Okinawa,Nanjo City
42,79841,26.165000000000234,127.88500000000073, Okinawa,Nanjo City
43,80412,26.210000000000235,127.28000000000065, Okinawa,Zamami-son
44,80415,26.210000000000235,127.44500000000068, Okinawa,Tokashiki-son
45,80419,26.210000000000235,127.6650000000007, Okinawa,Naha City
46,80420,26.210000000000235,127.72000000000071, Okinawa,Naha City
47,80421,26.210000000000235,127.77500000000072, Okinawa,Nishihara-cho
48,80422,26.210000000000235,127.83000000000072, Okinawa,Nakagusuku-son
49,80423,26.210000000000235,127.88500000000073, Okinawa,Nakagusuku-son
50,80424,26.210000000000235,127.94000000000074, Okinawa,Nakagusuku-son
51,81003,26.255000000000237,127.77500000000072, Okinawa,Nakagusuku-son
52,81004,26.255000000000237,127.83000000000072, Okinawa,Nakagusuku-son
53,81005,26.255000000000237,127.88500000000073, Okinawa,Nakagusuku-son
54,81001,26.255000000000237,127.6650000000007, Okinawa,Urasoe City
55,81002,26.255000000000237,127.72000000000071, Okinawa,Urasoe City
56,81006,26.255000000000237,127.94000000000074, Okinawa,Uruma City
57,81587,26.30000000000024,127.88500000000073, Okinawa,Uruma City
58,81588,26.30000000000024,127.94000000000074, Okinawa,Uruma City
59,82169,26.34500000000024,127.88500000000073, Okinawa,Uruma City
60,82170,26.34500000000024,127.94000000000074, Okinawa,Uruma City
61,82171,26.34500000000024,127.99500000000074, Okinawa,Uruma City
62,82750,26.390000000000242,127.83000000000072, Okinawa,Uruma City
63,82751,26.390000000000242,127.88500000000073, Okinawa,Uruma City
64,82752,26.390000000000242,127.94000000000074, Okinawa,Uruma City
65,82753,26.390000000000242,127.99500000000074, Okinawa,Uruma City
66,83332,26.435000000000244,127.83000000000072, Okinawa,Uruma City
67,81585,26.30000000000024,127.77500000000072, Okinawa,Chatan-cho
68,81586,26.30000000000024,127.83000000000072, Okinawa,Kitanakagusuku-mura
69,82149,26.34500000000024,126.7850000000006, Okinawa,Kumejima-cho
70,82167,26.34500000000024,127.77500000000072, Okinawa,Kadena-cho
71,82749,26.390000000000242,127.77500000000072, Okinawa,Kadena-cho
72,82168,26.34500000000024,127.83000000000072, Okinawa,Okinawa City
73,83330,26.435000000000244,127.72000000000071, Okinawa,Yomitan-son
74,83331,26.435000000000244,127.77500000000072, Okinawa,Onna-son
75,83915,26.480000000000246,127.88500000000073, Okinawa,Onna-son
76,83333,26.435000000000244,127.88500000000073, Okinawa,Kin-cho
77,83334,26.435000000000244,127.94000000000074, Okinawa,Kin-cho
78,83916,26.480000000000246,127.94000000000074, Okinawa,Ginoza-son
79,84498,26.525000000000247,127.94000000000074, Okinawa,Nago City
80,84499,26.525000000000247,127.99500000000074, Okinawa,Nago City
81,85081,26.57000000000025,127.99500000000074, Okinawa,Nago City
82,85082,26.57000000000025,128.05000000000075, Okinawa,Nago City
83,85083,26.57000000000025,128.10500000000076, Okinawa,Nago City
84,85662,26.61500000000025,127.94000000000074, Okinawa,Nago City
85,85663,26.61500000000025,127.99500000000074, Okinawa,Nago City
86,85664,26.61500000000025,128.05000000000075, Okinawa,Nago City
87,86245,26.660000000000252,127.99500000000074, Okinawa,Nago City
88,85665,26.61500000000025,128.10500000000076, Okinawa,Higashi-son
89,86249,26.660000000000252,128.21500000000077, Okinawa,Higashi-son
90,86244,26.660000000000252,127.94000000000074, Okinawa,Motobu-cho
91,86825,26.705000000000254,127.88500000000073, Okinawa,Motobu-cho
92,86247,26.660000000000252,128.10500000000076, Okinawa,Ogimi-son
93,86248,26.660000000000252,128.16000000000076, Okinawa,Ogimi-son
94,86830,26.705000000000254,128.16000000000076, Okinawa,Ogimi-son
95,86831,26.705000000000254,128.21500000000077, Okinawa,Kunigami-son
96,86832,26.705000000000254,128.27000000000078, Okinawa,Kunigami-son
97,87413,26.750000000000256,128.21500000000077, Okinawa,Kunigami-son
98,87414,26.750000000000256,128.27000000000078, Okinawa,Kunigami-son
99,87996,26.795000000000258,128.27000000000078, Okinawa,Kunigami-son
100,88578,26.84000000000026,128.27000000000078, Okinawa,Kunigami-son
101,89736,26.930000000000263,127.94000000000074, Okinawa,Izena-son
102,90900,27.020000000000266,127.94000000000074, Okinawa,Iheya-son
103,91483,27.065000000000268,127.99500000000074, Okinawa,Iheya-son
104,91491,27.065000000000268,128.4350000000008, Kagoshima,Yoron-cho
105,95567,27.38000000000028,128.5450000000008, Kagoshima,China-cho
106,95568,27.38000000000028,128.60000000000082, Kagoshima,China-cho
107,99648,27.69500000000029,128.93000000000086, Kagoshima,Isen-cho
108,99649,27.69500000000029,128.98500000000087, Kagoshima,Isen-cho
109,100230,27.740000000000293,128.93000000000086, Kagoshima,Isen-cho
110,100231,27.740000000000293,128.98500000000087, Kagoshima,Tokunoshima-cho
111,100813,27.785000000000295,128.98500000000087, Kagoshima,Tokunoshima-cho
112,101394,27.830000000000297,128.93000000000086, Kagoshima,Tokunoshima-cho
113,101976,27.8750000000003,128.93000000000086, Kagoshima,Tokunoshima-cho
114,100812,27.785000000000295,128.93000000000086, Kagoshima,Amagi-cho
115,103728,28.010000000000304,129.2600000000009, Kagoshima,Setouchi-cho
116,104893,28.100000000000307,129.3150000000009, Kagoshima,Setouchi-cho
117,105473,28.14500000000031,129.2050000000009, Kagoshima,Setouchi-cho
118,105475,28.14500000000031,129.3150000000009, Kagoshima,Setouchi-cho
119,106055,28.19000000000031,129.2050000000009, Kagoshima,Setouchi-cho
120,106057,28.19000000000031,129.3150000000009, Kagoshima,Setouchi-cho
121,106058,28.19000000000031,129.3700000000009, Kagoshima,Setouchi-cho
122,106637,28.235000000000312,129.2050000000009, Kagoshima,Setouchi-cho
123,106638,28.235000000000312,129.2600000000009, Kagoshima,Setouchi-cho
124,106639,28.235000000000312,129.3150000000009, Kagoshima,Setouchi-cho
125,106640,28.235000000000312,129.3700000000009, Kagoshima,Amami City
126,106641,28.235000000000312,129.42500000000092, Kagoshima,Amami City
127,107222,28.280000000000314,129.3700000000009, Kagoshima,Amami City
128,107223,28.280000000000314,129.42500000000092, Kagoshima,Amami City
129,107805,28.325000000000315,129.42500000000092, Kagoshima,Amami City
130,107806,28.325000000000315,129.48000000000093, Kagoshima,Amami City
131,108387,28.370000000000317,129.42500000000092, Kagoshima,Amami City
132,108388,28.370000000000317,129.48000000000093, Kagoshima,Amami City
133,108389,28.370000000000317,129.53500000000093, Kagoshima,Amami City
134,108971,28.41500000000032,129.53500000000093, Kagoshima,Amami City
135,109556,28.46000000000032,129.70000000000095, Kagoshima,Amami City
136,107220,28.280000000000314,129.2600000000009, Kagoshima,Uken-son
137,107221,28.280000000000314,129.3150000000009, Kagoshima,Uken-son
138,107803,28.325000000000315,129.3150000000009, Kagoshima,Yamato-son
139,107804,28.325000000000315,129.3700000000009, Kagoshima,Yamato-son
140,107815,28.325000000000315,129.975000000001, Kagoshima,Kikai-cho
141,108398,28.370000000000317,130.030000000001, Kagoshima,Kikai-cho
142,108390,28.370000000000317,129.59000000000094, Kagoshima,Tatsugo-cho
143,108972,28.41500000000032,129.59000000000094, Kagoshima,Tatsugo-cho
144,108973,28.41500000000032,129.64500000000095, Kagoshima,Tatsugo-cho
145,109554,28.46000000000032,129.59000000000094, Kagoshima,Tatsugo-cho
146,124688,29.630000000000365,129.70000000000095, Kagoshima,Toshima-mura
147,127601,29.855000000000373,129.86500000000098, Kagoshima,Toshima-mura
148,128177,29.900000000000375,129.53500000000093, Kagoshima,Toshima-mura
149,129348,29.99000000000038,129.92000000000098, Kagoshima,Toshima-mura
150,132850,30.26000000000039,130.47000000000105, Kagoshima,Yakushima-cho
151,132851,30.26000000000039,130.52500000000106, Kagoshima,Yakushima-cho
152,132852,30.26000000000039,130.58000000000106, Kagoshima,Yakushima-cho
153,133431,30.30500000000039,130.41500000000104, Kagoshima,Yakushima-cho
154,133432,30.30500000000039,130.47000000000105, Kagoshima,Yakushima-cho
155,133433,30.30500000000039,130.52500000000106, Kagoshima,Yakushima-cho
156,133434,30.30500000000039,130.58000000000106, Kagoshima,Yakushima-cho
157,133435,30.30500000000039,130.63500000000107, Kagoshima,Yakushima-cho
158,134013,30.350000000000392,130.41500000000104, Kagoshima,Yakushima-cho
159,134014,30.350000000000392,130.47000000000105, Kagoshima,Yakushima-cho
160,134015,30.350000000000392,130.52500000000106, Kagoshima,Yakushima-cho
161,134016,30.350000000000392,130.58000000000106, Kagoshima,Yakushima-cho
162,134017,30.350000000000392,130.63500000000107, Kagoshima,Yakushima-cho
163,134595,30.395000000000394,130.41500000000104, Kagoshima,Yakushima-cho
164,134596,30.395000000000394,130.47000000000105, Kagoshima,Yakushima-cho
165,134597,30.395000000000394,130.52500000000106, Kagoshima,Yakushima-cho
166,134598,30.395000000000394,130.58000000000106, Kagoshima,Yakushima-cho
167,134599,30.395000000000394,130.63500000000107, Kagoshima,Yakushima-cho
168,135173,30.440000000000396,130.19500000000102, Kagoshima,Yakushima-cho
169,135174,30.440000000000396,130.25000000000102, Kagoshima,Yakushima-cho
170,135178,30.440000000000396,130.47000000000105, Kagoshima,Yakushima-cho
171,135179,30.440000000000396,130.52500000000106, Kagoshima,Yakushima-cho
172,134604,30.395000000000394,130.9100000000011, Kagoshima,Minatane-cho
173,134605,30.395000000000394,130.9650000000011, Kagoshima,Minatane-cho
174,135185,30.440000000000396,130.8550000000011, Kagoshima,Minatane-cho
175,135186,30.440000000000396,130.9100000000011, Kagoshima,Minatane-cho
176,135187,30.440000000000396,130.9650000000011, Kagoshima,Minatane-cho
177,135768,30.485000000000397,130.9100000000011, Kagoshima,Nakatane-cho
178,135769,30.485000000000397,130.9650000000011, Kagoshima,Nakatane-cho
179,136351,30.5300000000004,130.9650000000011, Kagoshima,Nakatane-cho
180,136933,30.5750000000004,130.9650000000011, Kagoshima,Nakatane-cho
181,136934,30.5750000000004,131.02000000000112, Kagoshima,Nakatane-cho
182,137515,30.620000000000402,130.9650000000011, Kagoshima,Nakatane-cho
183,137516,30.620000000000402,131.02000000000112, Kagoshima,Nishinoomote City
184,138097,30.665000000000404,130.9650000000011, Kagoshima,Nishinoomote City
185,138098,30.665000000000404,131.02000000000112, Kagoshima,Nishinoomote City
186,138680,30.710000000000406,131.02000000000112, Kagoshima,Nishinoomote City
187,139259,30.755000000000408,130.8550000000011, Kagoshima,Nishinoomote City
188,139262,30.755000000000408,131.02000000000112, Kagoshima,Nishinoomote City
189,139844,30.80000000000041,131.02000000000112, Kagoshima,Nishinoomote City
190,139831,30.80000000000041,130.30500000000103, Kagoshima,Mishima-mura
191,142748,31.025000000000418,130.69000000000108, Kagoshima,Minamiosumi-cho
192,143330,31.07000000000042,130.69000000000108, Kagoshima,Minamiosumi-cho
193,143331,31.07000000000042,130.74500000000108, Kagoshima,Minamiosumi-cho
194,143913,31.11500000000042,130.74500000000108, Kagoshima,Minamiosumi-cho
195,143914,31.11500000000042,130.8000000000011, Kagoshima,Minamiosumi-cho
196,143915,31.11500000000042,130.8550000000011, Kagoshima,Minamiosumi-cho
197,144496,31.160000000000423,130.8000000000011, Kagoshima,Minamiosumi-cho
198,145078,31.205000000000425,130.8000000000011, Kagoshima,Minamiosumi-cho
199,143916,31.11500000000042,130.9100000000011, Kagoshima,Kimotsuki-cho
200,144499,31.160000000000423,130.9650000000011, Kagoshima,Kimotsuki-cho
201,145081,31.205000000000425,130.9650000000011, Kagoshima,Kimotsuki-cho
202,145663,31.250000000000426,130.9650000000011, Kagoshima,Kimotsuki-cho
203,145664,31.250000000000426,131.02000000000112, Kagoshima,Kimotsuki-cho
204,145665,31.250000000000426,131.07500000000113, Kagoshima,Kimotsuki-cho
205,146245,31.295000000000428,130.9650000000011, Kagoshima,Kimotsuki-cho
206,146246,31.295000000000428,131.02000000000112, Kagoshima,Kimotsuki-cho
207,146247,31.295000000000428,131.07500000000113, Kagoshima,Kimotsuki-cho
208,146827,31.34000000000043,130.9650000000011, Kagoshima,Kimotsuki-cho
209,146828,31.34000000000043,131.02000000000112, Kagoshima,Kimotsuki-cho
210,144497,31.160000000000423,130.8550000000011, Kagoshima,Kinko-cho
211,144498,31.160000000000423,130.9100000000011, Kagoshima,Kinko-cho
212,145079,31.205000000000425,130.8550000000011, Kagoshima,Kinko-cho
213,145080,31.205000000000425,130.9100000000011, Kagoshima,Kinko-cho
214,145660,31.250000000000426,130.8000000000011, Kagoshima,Kinko-cho
215,145661,31.250000000000426,130.8550000000011, Kagoshima,Kinko-cho
216,146242,31.295000000000428,130.8000000000011, Kagoshima,Kinko-cho
217,146243,31.295000000000428,130.8550000000011, Kagoshima,Kinko-cho
218,145073,31.205000000000425,130.52500000000106, Kagoshima,Ibusuki City
219,145074,31.205000000000425,130.58000000000106, Kagoshima,Ibusuki City
220,145656,31.250000000000426,130.58000000000106, Kagoshima,Ibusuki City
221,145657,31.250000000000426,130.63500000000107, Kagoshima,Ibusuki City
222,146238,31.295000000000428,130.58000000000106, Kagoshima,Ibusuki City
223,145653,31.250000000000426,130.41500000000104, Kagoshima,Minamikyushu City
224,145654,31.250000000000426,130.47000000000105, Kagoshima,Minamikyushu City
225,145655,31.250000000000426,130.52500000000106, Kagoshima,Minamikyushu City
226,146235,31.295000000000428,130.41500000000104, Kagoshima,Minamikyushu City
227,146236,31.295000000000428,130.47000000000105, Kagoshima,Minamikyushu City
228,146237,31.295000000000428,130.52500000000106, Kagoshima,Minamikyushu City
229,146816,31.34000000000043,130.36000000000104, Kagoshima,Minamikyushu City
230,146817,31.34000000000043,130.41500000000104, Kagoshima,Minamikyushu City
231,146818,31.34000000000043,130.47000000000105, Kagoshima,Minamikyushu City
232,147398,31.38500000000043,130.36000000000104, Kagoshima,Minamikyushu City
233,147399,31.38500000000043,130.41500000000104, Kagoshima,Minamikyushu City
234,147400,31.38500000000043,130.47000000000105, Kagoshima,Minamikyushu City
235,147981,31.430000000000433,130.41500000000104, Kagoshima,Minamikyushu City
236,147982,31.430000000000433,130.47000000000105, Kagoshima,Minamikyushu City
237,145662,31.250000000000426,130.9100000000011, Kagoshima,Kanoya City
238,146244,31.295000000000428,130.9100000000011, Kagoshima,Kanoya City
239,146825,31.34000000000043,130.8550000000011, Kagoshima,Kanoya City
240,146826,31.34000000000043,130.9100000000011, Kagoshima,Kanoya City
241,147406,31.38500000000043,130.8000000000011, Kagoshima,Kanoya City
242,147407,31.38500000000043,130.8550000000011, Kagoshima,Kanoya City
243,147408,31.38500000000043,130.9100000000011, Kagoshima,Kanoya City
244,147988,31.430000000000433,130.8000000000011, Kagoshima,Kanoya City
245,147989,31.430000000000433,130.8550000000011, Kagoshima,Kanoya City
246,147990,31.430000000000433,130.9100000000011, Kagoshima,Kanoya City
247,148571,31.475000000000435,130.8550000000011, Kagoshima,Kanoya City
248,148572,31.475000000000435,130.9100000000011, Kagoshima,Kanoya City
249,149153,31.520000000000437,130.8550000000011, Kagoshima,Kanoya City
250,149154,31.520000000000437,130.9100000000011, Kagoshima,Kanoya City
251,149735,31.56500000000044,130.8550000000011, Kagoshima,Kanoya City
252,149736,31.56500000000044,130.9100000000011, Kagoshima,Kanoya City
253,150317,31.61000000000044,130.8550000000011, Kagoshima,Kanoya City
254,146232,31.295000000000428,130.25000000000102, Kagoshima,Minamisatsuma City
255,146814,31.34000000000043,130.25000000000102, Kagoshima,Minamisatsuma City
256,146815,31.34000000000043,130.30500000000103, Kagoshima,Minamisatsuma City
257,147395,31.38500000000043,130.19500000000102, Kagoshima,Minamisatsuma City
258,147396,31.38500000000043,130.25000000000102, Kagoshima,Minamisatsuma City
259,147397,31.38500000000043,130.30500000000103, Kagoshima,Minamisatsuma City
260,147979,31.430000000000433,130.30500000000103, Kagoshima,Minamisatsuma City
261,147980,31.430000000000433,130.36000000000104, Kagoshima,Minamisatsuma City
262,148562,31.475000000000435,130.36000000000104, Kagoshima,Minamisatsuma City
263,148563,31.475000000000435,130.41500000000104, Kagoshima,Minamisatsuma City
264,146233,31.295000000000428,130.30500000000103, Kagoshima,Makurazaki City
265,146234,31.295000000000428,130.36000000000104, Kagoshima,Makurazaki City
266,146819,31.34000000000043,130.52500000000106, Kagoshima,Kagoshima City
267,147401,31.38500000000043,130.52500000000106, Kagoshima,Kagoshima City
268,148564,31.475000000000435,130.47000000000105, Kagoshima,Kagoshima City
269,148565,31.475000000000435,130.52500000000106, Kagoshima,Kagoshima City
270,149146,31.520000000000437,130.47000000000105, Kagoshima,Kagoshima City
271,149147,31.520000000000437,130.52500000000106, Kagoshima,Kagoshima City
272,149727,31.56500000000044,130.41500000000104, Kagoshima,Kagoshima City
273,149728,31.56500000000044,130.47000000000105, Kagoshima,Kagoshima City
274,149729,31.56500000000044,130.52500000000106, Kagoshima,Kagoshima City
275,149730,31.56500000000044,130.58000000000106, Kagoshima,Kagoshima City
276,149731,31.56500000000044,130.63500000000107, Kagoshima,Kagoshima City
277,149732,31.56500000000044,130.69000000000108, Kagoshima,Kagoshima City
278,150310,31.61000000000044,130.47000000000105, Kagoshima,Kagoshima City
279,150311,31.61000000000044,130.52500000000106, Kagoshima,Kagoshima City
280,150313,31.61000000000044,130.63500000000107, Kagoshima,Kagoshima City
281,150314,31.61000000000044,130.69000000000108, Kagoshima,Kagoshima City
282,150892,31.65500000000044,130.47000000000105, Kagoshima,Kagoshima City
283,150893,31.65500000000044,130.52500000000106, Kagoshima,Kagoshima City
284,150894,31.65500000000044,130.58000000000106, Kagoshima,Kagoshima City
285,151474,31.700000000000443,130.47000000000105, Kagoshima,Kagoshima City
286,151475,31.700000000000443,130.52500000000106, Kagoshima,Kagoshima City
287,152057,31.745000000000445,130.52500000000106, Kagoshima,Kagoshima City
288,147409,31.38500000000043,130.9650000000011, Kagoshima,Higashikushira-cho
289,147991,31.430000000000433,130.9650000000011, Kagoshima,Osaki-cho
290,147992,31.430000000000433,131.02000000000112, Kagoshima,Osaki-cho
291,149155,31.520000000000437,130.9650000000011, Kagoshima,Osaki-cho
292,147996,31.430000000000433,131.24000000000115, Miyazaki,Kushima City
293,147997,31.430000000000433,131.29500000000115, Miyazaki,Kushima City
294,147998,31.430000000000433,131.35000000000116, Miyazaki,Kushima City
295,148577,31.475000000000435,131.18500000000114, Miyazaki,Kushima City
296,148578,31.475000000000435,131.24000000000115, Miyazaki,Kushima City
297,148579,31.475000000000435,131.29500000000115, Miyazaki,Kushima City
298,148580,31.475000000000435,131.35000000000116, Miyazaki,Kushima City
299,149160,31.520000000000437,131.24000000000115, Miyazaki,Kushima City
300,149742,31.56500000000044,131.24000000000115, Miyazaki,Kushima City
301,150324,31.61000000000044,131.24000000000115, Miyazaki,Kushima City
302,148569,31.475000000000435,130.74500000000108, Kagoshima,Tarumizu City
303,148570,31.475000000000435,130.8000000000011, Kagoshima,Tarumizu City
304,149151,31.520000000000437,130.74500000000108, Kagoshima,Tarumizu City
305,149152,31.520000000000437,130.8000000000011, Kagoshima,Tarumizu City
306,149734,31.56500000000044,130.8000000000011, Kagoshima,Tarumizu City
307,150316,31.61000000000044,130.8000000000011, Kagoshima,Tarumizu City
308,148573,31.475000000000435,130.9650000000011, Kagoshima,Shibushi City
309,148574,31.475000000000435,131.02000000000112, Kagoshima,Shibushi City
310,148575,31.475000000000435,131.07500000000113, Kagoshima,Shibushi City
311,148576,31.475000000000435,131.13000000000113, Kagoshima,Shibushi City
312,149156,31.520000000000437,131.02000000000112, Kagoshima,Shibushi City
313,149157,31.520000000000437,131.07500000000113, Kagoshima,Shibushi City
314,149158,31.520000000000437,131.13000000000113, Kagoshima,Shibushi City
315,149159,31.520000000000437,131.18500000000114, Kagoshima,Shibushi City
316,149739,31.56500000000044,131.07500000000113, Kagoshima,Shibushi City
317,149740,31.56500000000044,131.13000000000113, Kagoshima,Shibushi City
318,149741,31.56500000000044,131.18500000000114, Kagoshima,Shibushi City
319,150323,31.61000000000044,131.18500000000114, Kagoshima,Shibushi City
320,149144,31.520000000000437,130.36000000000104, Kagoshima,Hioki City
321,149145,31.520000000000437,130.41500000000104, Kagoshima,Hioki City
322,149726,31.56500000000044,130.36000000000104, Kagoshima,Hioki City
323,150308,31.61000000000044,130.36000000000104, Kagoshima,Hioki City
324,150309,31.61000000000044,130.41500000000104, Kagoshima,Hioki City
325,150890,31.65500000000044,130.36000000000104, Kagoshima,Hioki City
326,150891,31.65500000000044,130.41500000000104, Kagoshima,Hioki City
327,151472,31.700000000000443,130.36000000000104, Kagoshima,Hioki City
328,151473,31.700000000000443,130.41500000000104, Kagoshima,Hioki City
329,149161,31.520000000000437,131.29500000000115, Miyazaki,Nichinan City
330,149162,31.520000000000437,131.35000000000116, Miyazaki,Nichinan City
331,149743,31.56500000000044,131.29500000000115, Miyazaki,Nichinan City
332,149744,31.56500000000044,131.35000000000116, Miyazaki,Nichinan City
333,150325,31.61000000000044,131.29500000000115, Miyazaki,Nichinan City
334,150326,31.61000000000044,131.35000000000116, Miyazaki,Nichinan City
335,150327,31.61000000000044,131.40500000000117, Miyazaki,Nichinan City
336,150905,31.65500000000044,131.18500000000114, Miyazaki,Nichinan City
337,150906,31.65500000000044,131.24000000000115, Miyazaki,Nichinan City
338,150907,31.65500000000044,131.29500000000115, Miyazaki,Nichinan City
339,150908,31.65500000000044,131.35000000000116, Miyazaki,Nichinan City
340,150909,31.65500000000044,131.40500000000117, Miyazaki,Nichinan City
341,150910,31.65500000000044,131.46000000000117, Miyazaki,Nichinan City
342,151488,31.700000000000443,131.24000000000115, Miyazaki,Nichinan City
343,151489,31.700000000000443,131.29500000000115, Miyazaki,Nichinan City
344,151490,31.700000000000443,131.35000000000116, Miyazaki,Nichinan City
345,151491,31.700000000000443,131.40500000000117, Miyazaki,Nichinan City
346,152071,31.745000000000445,131.29500000000115, Miyazaki,Nichinan City
347,152072,31.745000000000445,131.35000000000116, Miyazaki,Nichinan City
348,152073,31.745000000000445,131.40500000000117, Miyazaki,Nichinan City
349,149737,31.56500000000044,130.9650000000011, Kagoshima,Soo City
350,149738,31.56500000000044,131.02000000000112, Kagoshima,Soo City
351,150318,31.61000000000044,130.9100000000011, Kagoshima,Soo City
352,150319,31.61000000000044,130.9650000000011, Kagoshima,Soo City
353,150320,31.61000000000044,131.02000000000112, Kagoshima,Soo City
354,150321,31.61000000000044,131.07500000000113, Kagoshima,Soo City
355,150322,31.61000000000044,131.13000000000113, Kagoshima,Soo City
356,150900,31.65500000000044,130.9100000000011, Kagoshima,Soo City
357,150901,31.65500000000044,130.9650000000011, Kagoshima,Soo City
358,150902,31.65500000000044,131.02000000000112, Kagoshima,Soo City
359,150903,31.65500000000044,131.07500000000113, Kagoshima,Soo City
360,151482,31.700000000000443,130.9100000000011, Kagoshima,Soo City
361,151483,31.700000000000443,130.9650000000011, Kagoshima,Soo City
362,151484,31.700000000000443,131.02000000000112, Kagoshima,Soo City
363,152064,31.745000000000445,130.9100000000011, Kagoshima,Soo City
364,152065,31.745000000000445,130.9650000000011, Kagoshima,Soo City
365,152646,31.790000000000447,130.9100000000011, Kagoshima,Soo City
366,150878,31.65500000000044,129.70000000000095, Kagoshima,Satsumasendai City
367,151460,31.700000000000443,129.70000000000095, Kagoshima,Satsumasendai City
368,152055,31.745000000000445,130.41500000000104, Kagoshima,Satsumasendai City
369,152056,31.745000000000445,130.47000000000105, Kagoshima,Satsumasendai City
370,152633,31.790000000000447,130.19500000000102, Kagoshima,Satsumasendai City
371,152634,31.790000000000447,130.25000000000102, Kagoshima,Satsumasendai City
372,152635,31.790000000000447,130.30500000000103, Kagoshima,Satsumasendai City
373,152636,31.790000000000447,130.36000000000104, Kagoshima,Satsumasendai City
374,152637,31.790000000000447,130.41500000000104, Kagoshima,Satsumasendai City
375,152638,31.790000000000447,130.47000000000105, Kagoshima,Satsumasendai City
376,153209,31.83500000000045,129.86500000000098, Kagoshima,Satsumasendai City
377,153210,31.83500000000045,129.92000000000098, Kagoshima,Satsumasendai City
378,153215,31.83500000000045,130.19500000000102, Kagoshima,Satsumasendai City
379,153216,31.83500000000045,130.25000000000102, Kagoshima,Satsumasendai City
380,153217,31.83500000000045,130.30500000000103, Kagoshima,Satsumasendai City
381,153218,31.83500000000045,130.36000000000104, Kagoshima,Satsumasendai City
382,153219,31.83500000000045,130.41500000000104, Kagoshima,Satsumasendai City
383,153220,31.83500000000045,130.47000000000105, Kagoshima,Satsumasendai City
384,153221,31.83500000000045,130.52500000000106, Kagoshima,Satsumasendai City
385,153798,31.88000000000045,130.25000000000102, Kagoshima,Satsumasendai City
386,153799,31.88000000000045,130.30500000000103, Kagoshima,Satsumasendai City
387,153800,31.88000000000045,130.36000000000104, Kagoshima,Satsumasendai City
388,153803,31.88000000000045,130.52500000000106, Kagoshima,Satsumasendai City
389,153804,31.88000000000045,130.58000000000106, Kagoshima,Satsumasendai City
390,154380,31.925000000000452,130.25000000000102, Kagoshima,Satsumasendai City
