index,_,lat,lon,ADM1_EN,ADM2_EN
201,40237,32.41999999999998,130.68999999999994, Kumamoto,Yatsushiro City
202,40527,32.50999999999998,130.57999999999996, Kumamoto,Yatsushiro City
203,40528,32.50999999999998,130.68999999999994, Kumamoto,Yatsushiro City
204,40529,32.50999999999998,130.79999999999995, Kumamoto,Yatsushiro City
205,40530,32.50999999999998,130.90999999999997, Kumamoto,Yatsushiro City
206,40238,32.41999999999998,130.79999999999995, Kumamoto,Itsuki-mura
207,40239,32.41999999999998,130.90999999999997, Kumamoto,Itsuki-mura
208,40534,32.50999999999998,131.34999999999997, Miyazaki,Morotsuka-son
209,40825,32.59999999999998,131.34999999999997, Miyazaki,Morotsuka-son
210,40536,32.50999999999998,131.56999999999994, Miyazaki,Kadokawa-cho
211,40537,32.50999999999998,131.67999999999995, Miyazaki,Nobeoka City
212,40826,32.59999999999998,131.45999999999995, Miyazaki,Nobeoka City
213,40827,32.59999999999998,131.56999999999994, Miyazaki,Nobeoka City
214,40828,32.59999999999998,131.67999999999995, Miyazaki,Nobeoka City
215,41117,32.68999999999998,131.45999999999995, Miyazaki,Nobeoka City
216,41118,32.68999999999998,131.56999999999994, Miyazaki,Nobeoka City
217,41119,32.68999999999998,131.67999999999995, Miyazaki,Nobeoka City
218,41120,32.68999999999998,131.78999999999996, Miyazaki,Nobeoka City
219,41411,32.77999999999998,131.78999999999996, Miyazaki,Nobeoka City
220,40811,32.59999999999998,129.80999999999995, Nagasaki,Nagasaki City
221,41102,32.68999999999998,129.80999999999995, Nagasaki,Nagasaki City
222,41393,32.77999999999998,129.80999999999995, Nagasaki,Nagasaki City
223,41394,32.77999999999998,129.91999999999996, Nagasaki,Nagasaki City
224,41683,32.869999999999976,129.69999999999996, Nagasaki,Nagasaki City
225,41975,32.95999999999998,129.80999999999995, Nagasaki,Nagasaki City
226,40819,32.59999999999998,130.68999999999994, Kumamoto,Uki City
227,40820,32.59999999999998,130.79999999999995, Kumamoto,Misato-machi
228,40821,32.59999999999998,130.90999999999997, Kumamoto,Misato-machi
229,40822,32.59999999999998,131.01999999999995, Kumamoto,Yamato-cho
230,41112,32.68999999999998,130.90999999999997, Kumamoto,Yamato-cho
231,41113,32.68999999999998,131.01999999999995, Kumamoto,Yamato-cho
232,41114,32.68999999999998,131.12999999999994, Kumamoto,Yamato-cho
233,41404,32.77999999999998,131.01999999999995, Kumamoto,Yamato-cho
234,41405,32.77999999999998,131.12999999999994, Kumamoto,Yamato-cho
235,40823,32.59999999999998,131.12999999999994, Miyazaki,Gokase-cho
236,40824,32.59999999999998,131.23999999999995, Miyazaki,Gokase-cho
237,41092,32.68999999999998,128.70999999999998, Nagasaki,Goto City
238,41093,32.68999999999998,128.81999999999996, Nagasaki,Goto City
239,41106,32.68999999999998,130.24999999999994, Nagasaki,Minamishimabara City
240,41109,32.68999999999998,130.57999999999996, Kumamoto,Uto City
241,41110,32.68999999999998,130.68999999999994, Kumamoto,Uto City
242,41111,32.68999999999998,130.79999999999995, Kumamoto,Kosa-machi
243,41115,32.68999999999998,131.23999999999995, Miyazaki,Takachiho-cho
244,41406,32.77999999999998,131.23999999999995, Miyazaki,Takachiho-cho
245,41407,32.77999999999998,131.34999999999997, Miyazaki,Takachiho-cho
246,41116,32.68999999999998,131.34999999999997, Miyazaki,Hinokage-cho
247,41408,32.77999999999998,131.45999999999995, Miyazaki,Hinokage-cho
248,41395,32.77999999999998,130.02999999999997, Nagasaki,Isahaya City
249,41686,32.869999999999976,130.02999999999997, Nagasaki,Isahaya City
250,41978,32.95999999999998,130.13999999999996, Nagasaki,Isahaya City
251,41397,32.77999999999998,130.24999999999994, Nagasaki,Unzen City
252,41688,32.869999999999976,130.24999999999994, Nagasaki,Unzen City
253,41398,32.77999999999998,130.35999999999996, Nagasaki,Shimabara City
254,41401,32.77999999999998,130.68999999999994, Kumamoto,Nishi-ku
255,41402,32.77999999999998,130.79999999999995, Kumamoto,Mashiki-machi
256,41403,32.77999999999998,130.90999999999997, Kumamoto,Mifune-machi
257,41409,32.77999999999998,131.56999999999994, Ōita,Saiki City
258,41410,32.77999999999998,131.67999999999995, Ōita,Saiki City
259,41700,32.869999999999976,131.56999999999994, Ōita,Saiki City
260,41701,32.869999999999976,131.67999999999995, Ōita,Saiki City
261,41702,32.869999999999976,131.78999999999996, Ōita,Saiki City
262,41703,32.869999999999976,131.89999999999995, Ōita,Saiki City
263,41993,32.95999999999998,131.78999999999996, Ōita,Saiki City
264,41994,32.95999999999998,131.89999999999995, Ōita,Saiki City
265,42285,33.04999999999998,131.89999999999995, Ōita,Saiki City
266,41420,32.77999999999998,132.77999999999994, Kōchi,Otsuki-cho
267,41710,32.869999999999976,132.66999999999996, Kōchi,Otsuki-cho
268,41422,32.77999999999998,132.99999999999994, Kōchi,Tosashimizu City
269,41712,32.869999999999976,132.88999999999993, Kōchi,Tosashimizu City
270,41691,32.869999999999976,130.57999999999996, Kumamoto,Tamana City
271,41982,32.95999999999998,130.57999999999996, Kumamoto,Tamana City
272,41692,32.869999999999976,130.68999999999994, Kumamoto,Kita-ku
273,41693,32.869999999999976,130.79999999999995, Kumamoto,Kikuyou-machi
274,41694,32.869999999999976,130.90999999999997, Kumamoto,Ozu-machi
275,41695,32.869999999999976,131.01999999999995, Kumamoto,Minamiaso-mura
276,41696,32.869999999999976,131.12999999999994, Kumamoto,Takamori-machi
277,41697,32.869999999999976,131.23999999999995, Kumamoto,Takamori-machi
278,41698,32.869999999999976,131.34999999999997, Ōita,Taketa City
279,41989,32.95999999999998,131.34999999999997, Ōita,Taketa City
280,42279,33.04999999999998,131.23999999999995, Ōita,Taketa City
281,42280,33.04999999999998,131.34999999999997, Ōita,Taketa City
282,41699,32.869999999999976,131.45999999999995, Ōita,Bungoono City
283,41990,32.95999999999998,131.45999999999995, Ōita,Bungoono City
284,41991,32.95999999999998,131.56999999999994, Ōita,Bungoono City
285,42281,33.04999999999998,131.45999999999995, Ōita,Bungoono City
286,42282,33.04999999999998,131.56999999999994, Ōita,Bungoono City
287,41711,32.869999999999976,132.77999999999994, Kōchi,Sukumo City
288,42002,32.95999999999998,132.77999999999994, Kōchi,Sukumo City
289,42292,33.04999999999998,132.66999999999996, Kōchi,Sukumo City
290,41968,32.95999999999998,129.03999999999996, Nagasaki,Shinkamigoto-cho
291,41969,32.95999999999998,129.14999999999998, Nagasaki,Shinkamigoto-cho
292,41974,32.95999999999998,129.69999999999996, Nagasaki,Saikai City
293,42265,33.04999999999998,129.69999999999996, Nagasaki,Saikai City
294,41977,32.95999999999998,130.02999999999997, Nagasaki,Omura City
295,41981,32.95999999999998,130.46999999999997, Kumamoto,Arao City
296,41983,32.95999999999998,130.68999999999994, Kumamoto,Yamaga City
297,42274,33.04999999999998,130.68999999999994, Kumamoto,Yamaga City
298,42275,33.04999999999998,130.79999999999995, Kumamoto,Yamaga City
299,42565,33.13999999999998,130.68999999999994, Kumamoto,Yamaga City
300,41984,32.95999999999998,130.79999999999995, Kumamoto,Kikuchi City
301,41985,32.95999999999998,130.90999999999997, Kumamoto,Kikuchi City
302,42276,33.04999999999998,130.90999999999997, Kumamoto,Kikuchi City
303,41986,32.95999999999998,131.01999999999995, Kumamoto,Aso City
304,41987,32.95999999999998,131.12999999999994, Kumamoto,Aso City
305,41988,32.95999999999998,131.23999999999995, Kumamoto,Aso City
306,41992,32.95999999999998,131.67999999999995, Ōita,Usuki City
307,42283,33.04999999999998,131.67999999999995, Ōita,Usuki City
308,42284,33.04999999999998,131.78999999999996, Ōita,Usuki City
309,42575,33.13999999999998,131.78999999999996, Ōita,Usuki City
310,42000,32.95999999999998,132.55999999999995, Ehime,Ainan-cho
311,42001,32.95999999999998,132.66999999999996, Ehime,Ainan-cho
312,42290,33.04999999999998,132.44999999999993, Ehime,Ainan-cho
313,42003,32.95999999999998,132.88999999999993, Kōchi,Shimanto City
314,42293,33.04999999999998,132.77999999999994, Kōchi,Shimanto City
315,42294,33.04999999999998,132.88999999999993, Kōchi,Shimanto City
316,42583,33.13999999999998,132.66999999999996, Kōchi,Shimanto City
317,42584,33.13999999999998,132.77999999999994, Kōchi,Shimanto City
318,42585,33.13999999999998,132.88999999999993, Kōchi,Shimanto City
319,42586,33.13999999999998,132.99999999999994, Kōchi,Shimanto City
320,42875,33.229999999999976,132.77999999999994, Kōchi,Shimanto City
321,42267,33.04999999999998,129.91999999999996, Nagasaki,Higashisonogi-cho
322,42268,33.04999999999998,130.02999999999997, Saga,Ureshino City
323,42559,33.13999999999998,130.02999999999997, Saga,Ureshino City
324,42269,33.04999999999998,130.13999999999996, Saga,Kashima City
325,42272,33.04999999999998,130.46999999999997, Fukuoka,Omuta City
326,42273,33.04999999999998,130.57999999999996, Kumamoto,Nankan-machi
327,42277,33.04999999999998,131.01999999999995, Kumamoto,Minamioguni-machi
328,42278,33.04999999999998,131.12999999999994, Kumamoto,Minamioguni-machi
329,42291,33.04999999999998,132.55999999999995, Ehime,Uwajima City
330,42581,33.13999999999998,132.44999999999993, Ehime,Uwajima City
331,42582,33.13999999999998,132.55999999999995, Ehime,Uwajima City
332,42873,33.229999999999976,132.55999999999995, Ehime,Uwajima City
333,43164,33.31999999999998,132.55999999999995, Ehime,Uwajima City
334,42295,33.04999999999998,132.99999999999994, Kōchi,Kuroshio-cho
335,42587,33.13999999999998,133.10999999999996, Kōchi,Kuroshio-cho
336,42556,33.13999999999998,129.69999999999996, Nagasaki,Sasebo City
337,42557,33.13999999999998,129.80999999999995, Nagasaki,Sasebo City
338,42846,33.229999999999976,129.58999999999997, Nagasaki,Sasebo City
339,42847,33.229999999999976,129.69999999999996, Nagasaki,Sasebo City
340,42848,33.229999999999976,129.80999999999995, Nagasaki,Sasebo City
341,42558,33.13999999999998,129.91999999999996, Nagasaki,Hasami-cho
342,42560,33.13999999999998,130.13999999999996, Saga,Shiroishi-cho
343,42563,33.13999999999998,130.46999999999997, Fukuoka,Miyama City
344,42564,33.13999999999998,130.57999999999996, Fukuoka,Yame City
345,42566,33.13999999999998,130.79999999999995, Fukuoka,Yame City
346,42855,33.229999999999976,130.57999999999996, Fukuoka,Yame City
347,42856,33.229999999999976,130.68999999999994, Fukuoka,Yame City
348,42857,33.229999999999976,130.79999999999995, Fukuoka,Yame City
349,42567,33.13999999999998,130.90999999999997, Ōita,Hita City
350,42858,33.229999999999976,130.90999999999997, Ōita,Hita City
351,42859,33.229999999999976,131.01999999999995, Ōita,Hita City
352,43149,33.31999999999998,130.90999999999997, Ōita,Hita City
353,43150,33.31999999999998,131.01999999999995, Ōita,Hita City
354,43440,33.40999999999998,130.90999999999997, Ōita,Hita City
355,42568,33.13999999999998,131.01999999999995, Kumamoto,Oguni-machi
356,42569,33.13999999999998,131.12999999999994, Kumamoto,Oguni-machi
357,42570,33.13999999999998,131.23999999999995, Ōita,Kokonoe-machi
358,42861,33.229999999999976,131.23999999999995, Ōita,Kokonoe-machi
359,42571,33.13999999999998,131.34999999999997, Ōita,Yufu City
360,42862,33.229999999999976,131.34999999999997, Ōita,Yufu City
361,42863,33.229999999999976,131.45999999999995, Ōita,Yufu City
362,42572,33.13999999999998,131.45999999999995, Ōita,Oita City
363,42573,33.13999999999998,131.56999999999994, Ōita,Oita City
364,42574,33.13999999999998,131.67999999999995, Ōita,Oita City
365,42864,33.229999999999976,131.56999999999994, Ōita,Oita City
366,42865,33.229999999999976,131.67999999999995, Ōita,Oita City
367,42866,33.229999999999976,131.78999999999996, Ōita,Oita City
368,42849,33.229999999999976,129.91999999999996, Saga,Imari City
369,43139,33.31999999999998,129.80999999999995, Saga,Imari City
370,43140,33.31999999999998,129.91999999999996, Saga,Imari City
371,42850,33.229999999999976,130.02999999999997, Saga,Takeo City
372,42851,33.229999999999976,130.13999999999996, Saga,Kohoku-machi
373,42852,33.229999999999976,130.24999999999994, Saga,Saga City
374,42853,33.229999999999976,130.35999999999996, Saga,Saga City
375,43143,33.31999999999998,130.24999999999994, Saga,Saga City
376,43434,33.40999999999998,130.24999999999994, Saga,Saga City
377,42854,33.229999999999976,130.46999999999997, Fukuoka,Kurume City
378,43146,33.31999999999998,130.57999999999996, Fukuoka,Kurume City
379,43147,33.31999999999998,130.68999999999994, Fukuoka,Kurume City
380,42860,33.229999999999976,131.12999999999994, Ōita,Kusu-machi
381,43151,33.31999999999998,131.12999999999994, Ōita,Kusu-machi
382,43152,33.31999999999998,131.23999999999995, Ōita,Kusu-machi
383,42874,33.229999999999976,132.66999999999996, Ehime,Kihoku-cho
384,43165,33.31999999999998,132.66999999999996, Ehime,Kihoku-cho
385,43166,33.31999999999998,132.77999999999994, Ehime,Kihoku-cho
386,43167,33.31999999999998,132.88999999999993, Ehime,Kihoku-cho
387,42876,33.229999999999976,132.88999999999993, Kōchi,Shimanto-cho
388,42877,33.229999999999976,132.99999999999994, Kōchi,Shimanto-cho
389,42878,33.229999999999976,133.10999999999996, Kōchi,Shimanto-cho
390,42879,33.229999999999976,133.21999999999994, Kōchi,Shimanto-cho
391,43136,33.31999999999998,129.47999999999996, Nagasaki,Hirado City
392,43137,33.31999999999998,129.58999999999997, Nagasaki,Hirado City
393,43138,33.31999999999998,129.69999999999996, Nagasaki,Matsuura City
394,43430,33.40999999999998,129.80999999999995, Nagasaki,Matsuura City
395,43141,33.31999999999998,130.02999999999997, Saga,Karatsu City
396,43431,33.40999999999998,129.91999999999996, Saga,Karatsu City
397,43432,33.40999999999998,130.02999999999997, Saga,Karatsu City
398,43433,33.40999999999998,130.13999999999996, Saga,Karatsu City
