index,lat,lon,ADM1_EN,ADM2_EN
164,31.970000000000454,131.13000000000113, Miyazaki,Kobayashi City
165,31.970000000000454,131.18500000000114, Miyazaki,Kobayashi City
166,32.015000000000455,130.9100000000011, Miyazaki,Kobayashi City
167,32.015000000000455,130.9650000000011, Miyazaki,Kobayashi City
168,32.015000000000455,131.02000000000112, Miyazaki,Kobayashi City
169,32.015000000000455,131.07500000000113, Miyazaki,Kobayashi City
170,32.06000000000046,130.9650000000011, Miyazaki,Kobayashi City
171,31.92500000000045,130.9650000000011, Miyazaki,Takaharu-cho
172,31.92500000000045,131.02000000000112, Miyazaki,Takaharu-cho
173,31.92500000000045,131.07500000000113, Miyazaki,Takaharu-cho
174,32.06000000000046,130.69000000000108, Kagoshima,Isa City
175,31.970000000000454,130.8000000000011, Miyazaki,Ebino City
176,31.970000000000454,130.8550000000011, Miyazaki,Ebino City
177,32.015000000000455,130.8000000000011, Miyazaki,Ebino City
178,32.015000000000455,130.8550000000011, Miyazaki,Ebino City
179,32.06000000000046,130.74500000000108, Miyazaki,Ebino City
180,32.06000000000046,130.8000000000011, Miyazaki,Ebino City
181,32.06000000000046,130.8550000000011, Miyazaki,Ebino City
182,32.06000000000046,130.9100000000011, Miyazaki,Ebino City
183,32.015000000000455,131.24000000000115, Miyazaki,Aya-cho
184,32.015000000000455,131.29500000000115, Miyazaki,Kunitomi-cho
185,32.015000000000455,131.35000000000116, Miyazaki,Kunitomi-cho
186,32.06000000000046,131.24000000000115, Miyazaki,Kunitomi-cho
187,32.06000000000046,131.29500000000115, Miyazaki,Kunitomi-cho
188,32.06000000000046,131.35000000000116, Miyazaki,Saito City
189,32.10500000000046,131.29500000000115, Miyazaki,Saito City
190,32.10500000000046,131.35000000000116, Miyazaki,Saito City
191,32.10500000000046,131.40500000000117, Miyazaki,Saito City
192,32.15000000000046,131.35000000000116, Miyazaki,Saito City
193,32.15000000000046,131.40500000000117, Miyazaki,Saito City
194,32.06000000000046,131.46000000000117, Miyazaki,Shintomi-cho
195,32.10500000000046,131.46000000000117, Miyazaki,Shintomi-cho
196,32.10500000000046,131.51500000000118, Miyazaki,Takanabe-cho
197,32.15000000000046,131.51500000000118, Miyazaki,Takanabe-cho
198,32.15000000000046,131.46000000000117, Miyazaki,Kijo-cho
199,32.19500000000046,131.46000000000117, Miyazaki,Kijo-cho
200,32.19500000000046,131.51500000000118, Miyazaki,Kawaminami-cho
201,32.240000000000464,131.46000000000117, Miyazaki,Kawaminami-cho
202,32.240000000000464,131.51500000000118, Miyazaki,Kawaminami-cho
203,32.240000000000464,131.5700000000012, Miyazaki,Tono-cho
204,32.285000000000466,131.46000000000117, Miyazaki,Tono-cho
205,32.285000000000466,131.51500000000118, Miyazaki,Tono-cho
206,32.285000000000466,131.5700000000012, Miyazaki,Tono-cho
207,32.42000000000047,131.40500000000117, Miyazaki,Misato-cho
208,32.42000000000047,131.46000000000117, Miyazaki,Misato-cho
209,32.46500000000047,131.40500000000117, Miyazaki,Misato-cho
210,32.46500000000047,131.46000000000117, Miyazaki,Misato-cho
211,32.510000000000474,131.46000000000117, Miyazaki,Misato-cho
212,32.510000000000474,131.51500000000118, Miyazaki,Misato-cho
213,32.33000000000047,131.46000000000117, Miyazaki,Hyuga City
214,32.33000000000047,131.51500000000118, Miyazaki,Hyuga City
215,32.33000000000047,131.5700000000012, Miyazaki,Hyuga City
216,32.37500000000047,131.40500000000117, Miyazaki,Hyuga City
217,32.37500000000047,131.46000000000117, Miyazaki,Hyuga City
218,32.37500000000047,131.51500000000118, Miyazaki,Hyuga City
219,32.37500000000047,131.5700000000012, Miyazaki,Hyuga City
220,32.37500000000047,131.6250000000012, Miyazaki,Hyuga City
221,32.42000000000047,131.51500000000118, Miyazaki,Hyuga City
222,32.42000000000047,131.5700000000012, Miyazaki,Hyuga City
223,32.42000000000047,131.6250000000012, Miyazaki,Hyuga City
224,32.42000000000047,131.6800000000012, Miyazaki,Hyuga City
225,32.46500000000047,131.51500000000118, Miyazaki,Kadokawa-cho
226,32.46500000000047,131.5700000000012, Miyazaki,Kadokawa-cho
227,32.46500000000047,131.6250000000012, Miyazaki,Kadokawa-cho
228,32.510000000000474,131.5700000000012, Miyazaki,Kadokawa-cho
229,32.510000000000474,131.6250000000012, Miyazaki,Kadokawa-cho
230,32.510000000000474,131.6800000000012, Miyazaki,Nobeoka City
231,32.55500000000048,131.51500000000118, Miyazaki,Nobeoka City
232,32.55500000000048,131.5700000000012, Miyazaki,Nobeoka City
