index,_,lat,lon,ADM1_EN,ADM2_EN
388,12518,35.659999999999975,139.32499999999956, Tokyo,Hachioji City
389,12519,35.659999999999975,139.54999999999956, Tokyo,Chofu City
390,12520,35.659999999999975,139.77499999999955, Tokyo,Chuo-ku
391,12522,35.659999999999975,140.22499999999954, Chiba,Sakura City
392,12523,35.659999999999975,140.44999999999953, Chiba,Sanmu City
393,12647,35.839999999999975,136.17499999999964, Fukui,Minamiechizen-cho
394,12648,35.839999999999975,136.39999999999964, Fukui,Ikeda-cho
395,12649,35.839999999999975,136.62499999999963, Fukui,Ono City
396,12792,36.019999999999975,136.62499999999963, Fukui,Ono City
397,12650,35.839999999999975,136.84999999999962, Gifu,Gujo City
398,12651,35.839999999999975,137.07499999999962, Gifu,Gujo City
399,12652,35.839999999999975,137.2999999999996, Gifu,Gero City
400,12653,35.839999999999975,137.5249999999996, Nagano,Otaki-mura
401,12654,35.839999999999975,137.7499999999996, Nagano,Kiso-machi
402,12656,35.839999999999975,138.1999999999996, Nagano,Fujimi-machi
403,12657,35.839999999999975,138.42499999999959, Yamanashi,Hokuto City
404,12658,35.839999999999975,138.64999999999958, Yamanashi,Yamanashi City
405,12659,35.839999999999975,138.87499999999957, Yamanashi,Tambarama-mura
406,12660,35.839999999999975,139.09999999999957, Tokyo,Okutama-machi
407,12661,35.839999999999975,139.32499999999956, Saitama,Hanno City
408,12662,35.839999999999975,139.54999999999956, Saitama,Fujimi City
409,12663,35.839999999999975,139.77499999999955, Saitama,Kawaguchi City
410,12664,35.839999999999975,139.99999999999955, Chiba,Kashiwa City
411,12665,35.839999999999975,140.22499999999954, Chiba,Inzai City
412,12666,35.839999999999975,140.44999999999953, Chiba,Narita City
413,12667,35.839999999999975,140.67499999999953, Chiba,Tonosho-machi
414,12776,36.019999999999975,133.02499999999972, Shimane,Chibu-mura
415,12790,36.019999999999975,136.17499999999964, Fukui,Fukui City
416,12791,36.019999999999975,136.39999999999964, Fukui,Fukui City
417,12793,36.019999999999975,136.84999999999962, Gifu,Takayama City
418,12794,36.019999999999975,137.07499999999962, Gifu,Takayama City
419,12795,36.019999999999975,137.2999999999996, Gifu,Takayama City
420,12796,36.019999999999975,137.5249999999996, Gifu,Takayama City
421,12937,36.199999999999974,137.07499999999962, Gifu,Takayama City
422,12938,36.199999999999974,137.2999999999996, Gifu,Takayama City
423,12939,36.199999999999974,137.5249999999996, Gifu,Takayama City
424,13082,36.379999999999974,137.5249999999996, Gifu,Takayama City
425,12797,36.019999999999975,137.7499999999996, Nagano,Kiso-mura
426,12798,36.019999999999975,137.9749999999996, Nagano,Tatsuno-machi
427,12799,36.019999999999975,138.1999999999996, Nagano,Chino City
428,12800,36.019999999999975,138.42499999999959, Nagano,Minamimaki-mura (Nagano Pref.)　
429,12801,36.019999999999975,138.64999999999958, Gunma,Ueno-mura
430,12802,36.019999999999975,138.87499999999957, Saitama,Ogano-machi
431,12803,36.019999999999975,139.09999999999957, Saitama,Chichibu City
432,12804,36.019999999999975,139.32499999999956, Saitama,Ranzan-machi
433,12805,36.019999999999975,139.54999999999956, Saitama,Kitamoto City
434,12806,36.019999999999975,139.77499999999955, Saitama,Sugito-machi
435,12807,36.019999999999975,139.99999999999955, Ibaraki,Joso City
436,12808,36.019999999999975,140.22499999999954, Ibaraki,Ami-machi
437,12809,36.019999999999975,140.44999999999953, Ibaraki,Namegata City
438,12920,36.199999999999974,133.24999999999972, Shimane,Okinoshima-cho
439,12933,36.199999999999974,136.17499999999964, Fukui,Awara City
440,12934,36.199999999999974,136.39999999999964, Ishikawa,Kaga City
441,12935,36.199999999999974,136.62499999999963, Ishikawa,Hakusan City
442,13078,36.379999999999974,136.62499999999963, Ishikawa,Hakusan City
443,12936,36.199999999999974,136.84999999999962, Gifu,Shirakawa-mura
444,12940,36.199999999999974,137.7499999999996, Nagano,Matsumoto City
445,12941,36.199999999999974,137.9749999999996, Nagano,Matsumoto City
446,12942,36.199999999999974,138.1999999999996, Nagano,Nagawa-machi
447,12943,36.199999999999974,138.42499999999959, Nagano,Saku City
448,12944,36.199999999999974,138.64999999999958, Gunma,Minamimaki-mura (Nagano Pref.)　
449,12945,36.199999999999974,138.87499999999957, Gunma,Kanra-machi
450,12946,36.199999999999974,139.09999999999957, Saitama,Kamikawa-machi
451,12947,36.199999999999974,139.32499999999956, Saitama,Fukaya City
452,12948,36.199999999999974,139.54999999999956, Gunma,Meiwa-cho
453,12949,36.199999999999974,139.77499999999955, Ibaraki,Koga City
454,12950,36.199999999999974,139.99999999999955, Ibaraki,Shimotsuma City
455,12951,36.199999999999974,140.22499999999954, Ibaraki,Kasumigaura City
456,12952,36.199999999999974,140.44999999999953, Ibaraki,Hokota City
457,13077,36.379999999999974,136.39999999999964, Ishikawa,Komatsu City
458,13079,36.379999999999974,136.84999999999962, Toyama,Nanto City
459,13222,36.559999999999974,136.84999999999962, Toyama,Nanto City
460,13080,36.379999999999974,137.07499999999962, Gifu,Hida City
461,13081,36.379999999999974,137.2999999999996, Gifu,Hida City
462,13083,36.379999999999974,137.7499999999996, Nagano,Azumino City
463,13084,36.379999999999974,137.9749999999996, Nagano,Azumino City
464,13085,36.379999999999974,138.1999999999996, Nagano,Ueda City
465,13086,36.379999999999974,138.42499999999959, Nagano,Tomi City
466,13087,36.379999999999974,138.64999999999958, Nagano,Karuizawa-cho
467,13088,36.379999999999974,138.87499999999957, Gunma,Takasaki City
468,13089,36.379999999999974,139.09999999999957, Gunma,Maebashi City
469,13090,36.379999999999974,139.32499999999956, Gunma,Kiryu City
470,13091,36.379999999999974,139.54999999999956, Tochigi,Sano City
471,13092,36.379999999999974,139.77499999999955, Tochigi,Tochigi City
472,13093,36.379999999999974,139.99999999999955, Tochigi,Mooka City
473,13094,36.379999999999974,140.22499999999954, Ibaraki,Kasama City
474,13095,36.379999999999974,140.44999999999953, Ibaraki,Mito City
475,13221,36.559999999999974,136.62499999999963, Ishikawa,Kanazawa City
476,13223,36.559999999999974,137.07499999999962, Toyama,Toyama City
477,13224,36.559999999999974,137.2999999999996, Toyama,Toyama City
478,13367,36.739999999999974,137.2999999999996, Toyama,Toyama City
479,13225,36.559999999999974,137.5249999999996, Toyama,Tateyama-machi
480,13226,36.559999999999974,137.7499999999996, Nagano,Omachi City
481,13227,36.559999999999974,137.9749999999996, Nagano,Nagano City
482,13228,36.559999999999974,138.1999999999996, Nagano,Nagano City
483,13370,36.739999999999974,137.9749999999996, Nagano,Nagano City
484,13229,36.559999999999974,138.42499999999959, Nagano,Suzaki City
485,13230,36.559999999999974,138.64999999999958, Gunma,Naganohara-machi
486,13231,36.559999999999974,138.87499999999957, Gunma,Higashiagatsuma-machi
487,13232,36.559999999999974,139.09999999999957, Gunma,Shibukawa City
488,13233,36.559999999999974,139.32499999999956, Gunma,Midori City
489,13234,36.559999999999974,139.54999999999956, Tochigi,Kanuma City
490,13235,36.559999999999974,139.77499999999955, Tochigi,Kanuma City
491,13236,36.559999999999974,139.99999999999955, Tochigi,Utsunomiya City
492,13237,36.559999999999974,140.22499999999954, Tochigi,Motegi-machi
493,13238,36.559999999999974,140.44999999999953, Ibaraki,Hitachiota City
494,13381,36.739999999999974,140.44999999999953, Ibaraki,Hitachiota City
495,13365,36.739999999999974,136.84999999999962, Toyama,Takaoka City
496,13366,36.739999999999974,137.07499999999962, Toyama,Imizu City
497,13368,36.739999999999974,137.5249999999996, Toyama,Uozu City
498,13369,36.739999999999974,137.7499999999996, Toyama,Kurobe City
499,13371,36.739999999999974,138.1999999999996, Nagano,Iizuna-machi
500,13372,36.739999999999974,138.42499999999959, Nagano,Yamanouchi-machi
501,13373,36.739999999999974,138.64999999999958, Nagano,Sakae-mura
502,13374,36.739999999999974,138.87499999999957, Gunma,Minakami-machi
503,13518,36.91999999999997,139.09999999999957, Gunma,Minakami-machi
504,13375,36.739999999999974,139.09999999999957, Gunma,Kawaba-mura
505,13376,36.739999999999974,139.32499999999956, Gunma,Numata City
506,13377,36.739999999999974,139.54999999999956, Tochigi,Nikko City
507,13378,36.739999999999974,139.77499999999955, Tochigi,Nikko City
508,13520,36.91999999999997,139.54999999999956, Tochigi,Nikko City
509,13379,36.739999999999974,139.99999999999955, Tochigi,Sakura City
510,13380,36.739999999999974,140.22499999999954, Tochigi,Nakagawa-machi
511,13382,36.739999999999974,140.67499999999953, Ibaraki,Takahagi City
512,13508,36.91999999999997,136.84999999999962, Ishikawa,Hakui City
513,13511,36.91999999999997,137.5249999999996, Toyama,Nyuzen-machi
514,13512,36.91999999999997,137.7499999999996, Niigata,Itoigawa City
515,13513,36.91999999999997,137.9749999999996, Niigata,Itoigawa City
516,13514,36.91999999999997,138.1999999999996, Niigata,Myoko City
517,13515,36.91999999999997,138.42499999999959, Nagano,Nozawaonsen-mura
518,13516,36.91999999999997,138.64999999999958, Niigata,Tsunan-machi
519,13517,36.91999999999997,138.87499999999957, Niigata,Yuzawa-machi
520,13519,36.91999999999997,139.32499999999956, Gunma,Katashina-mura
521,13521,36.91999999999997,139.77499999999955, Tochigi,Nasushiobara City
522,13522,36.91999999999997,139.99999999999955, Tochigi,Nasushiobara City
523,13523,36.91999999999997,140.22499999999954, Tochigi,Otawara City
524,13524,36.91999999999997,140.44999999999953, Fukushima,Hanawa-machi
525,13525,36.91999999999997,140.67499999999953, Fukushima,Iwaki City
526,13668,37.09999999999997,140.67499999999953, Fukushima,Iwaki City
527,13669,37.09999999999997,140.89999999999952, Fukushima,Iwaki City
528,13651,37.09999999999997,136.84999999999962, Ishikawa,Nanao City
529,13657,37.09999999999997,138.1999999999996, Niigata,Joetsu City
530,13658,37.09999999999997,138.42499999999959, Niigata,Joetsu City
531,13801,37.27999999999997,138.42499999999959, Niigata,Joetsu City
532,13659,37.09999999999997,138.64999999999958, Niigata,Tokamachi City
533,13660,37.09999999999997,138.87499999999957, Niigata,Minamiuonuma City
534,13661,37.09999999999997,139.09999999999957, Niigata,Uonuma City
535,13804,37.27999999999997,139.09999999999957, Niigata,Uonuma City
536,13662,37.09999999999997,139.32499999999956, Fukushima,Hinoemata-mura
537,13663,37.09999999999997,139.54999999999956, Fukushima,Minamiaizu-machi
538,13664,37.09999999999997,139.77499999999955, Fukushima,Minamiaizu-machi
539,13806,37.27999999999997,139.54999999999956, Fukushima,Minamiaizu-machi
540,13665,37.09999999999997,139.99999999999955, Tochigi,Nasu-machi
541,13666,37.09999999999997,140.22499999999954, Fukushima,Shirakawa City
542,13667,37.09999999999997,140.44999999999953, Fukushima,Asakawa-machi
543,13794,37.27999999999997,136.84999999999962, Ishikawa,Wajima City
544,13795,37.27999999999997,137.07499999999962, Ishikawa,Noto-cho
545,13802,37.27999999999997,138.64999999999958, Niigata,Nagaoka City
546,13803,37.27999999999997,138.87499999999957, Niigata,Nagaoka City
547,13946,37.45999999999997,138.87499999999957, Niigata,Nagaoka City
548,13805,37.27999999999997,139.32499999999956, Fukushima,Tadami-machi
549,13948,37.45999999999997,139.32499999999956, Fukushima,Tadami-machi
550,13807,37.27999999999997,139.77499999999955, Fukushima,Shimogo-machi
551,13808,37.27999999999997,139.99999999999955, Fukushima,Tenei-mura
552,13809,37.27999999999997,140.22499999999954, Fukushima,Sukagawa City
553,13810,37.27999999999997,140.44999999999953, Fukushima,Sukagawa City
554,13811,37.27999999999997,140.67499999999953, Fukushima,Ono-machi
555,13812,37.27999999999997,140.89999999999952, Fukushima,Naraha-machi
556,13939,37.45999999999997,137.2999999999996, Ishikawa,Suzu City
557,13945,37.45999999999997,138.64999999999958, Niigata,Kashiwazaki City
558,13947,37.45999999999997,139.09999999999957, Niigata,Sanjo City
559,13949,37.45999999999997,139.54999999999956, Fukushima,Kaneyama-machi
